#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	stats
#open	2018-04-03-20-53-01
#fields	ts	peer	mem	pkts_proc	bytes_recv	pkts_dropped	pkts_link	pkt_lag	events_proc	events_queued	active_tcp_conns	active_udp_conns	active_icmp_conns	tcp_conns	udp_conns	icmp_conns	timers	active_timers	files	active_files	dns_requests	active_dns_requests	reassem_tcp_size	reassem_file_size	reassem_frag_size	reassem_unknown_size
#types	time	string	count	count	count	count	count	interval	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count
200596.526878	bro	64	193	22597	-	-	-	401	400	1	0	42	1	0	134	601	76	2	0	0	1	0	0	0	0
200902.787034	bro	64	168	12266	-	-	-	348	362	0	0	4	3	2	104	657	33	0	0	0	1	0	0	0	0
201203.936474	bro	64	170	21410	-	-	-	348	334	0	0	2	4	0	95	579	33	2	0	0	1	0	0	0	0
201524.968049	bro	64	238	32157	-	-	-	420	447	0	0	14	2	0	138	663	46	2	0	0	1	0	0	0	0
201828.226957	bro	64	159	19565	-	-	-	377	352	1	0	4	1	2	98	542	34	2	0	0	1	0	0	0	0
202129.681172	bro	64	197	15184	-	-	-	408	405	0	0	41	3	2	141	672	72	0	0	0	1	0	0	0	0
202449.056686	bro	64	149	19090	-	-	-	362	360	1	0	4	1	0	97	590	39	2	0	0	1	0	0	0	0
202767.665440	bro	64	198	14814	-	-	-	377	385	0	0	43	6	0	137	641	70	0	0	0	1	0	0	0	0
203088.393272	bro	64	190	28233	-	-	-	381	379	0	0	3	2	0	98	601	34	2	0	0	1	0	0	0	0
203388.500863	bro	64	191	22557	-	-	-	403	399	1	0	43	1	0	135	605	77	2	0	0	1	0	0	0	0
203691.034610	bro	64	177	16177	-	-	-	433	431	0	0	3	3	5	103	611	36	0	0	0	1	0	0	0	0
203997.367262	bro	64	205	24946	-	-	-	421	423	0	0	41	4	0	139	668	72	2	0	0	1	0	0	0	0
204309.344989	bro	64	189	28347	-	-	-	376	378	0	0	5	2	0	99	622	35	2	0	0	1	0	0	0	0
204610.545464	bro	64	191	22513	-	-	-	399	399	1	0	42	1	0	134	605	74	2	0	0	1	0	0	0	0
204921.784750	bro	64	160	11774	-	-	-	354	360	0	0	4	3	2	103	633	37	0	0	0	1	0	0	0	0
205221.806348	bro	64	171	21828	-	-	-	349	345	0	0	7	4	0	101	604	36	2	0	0	1	0	0	0	0
205530.686516	bro	64	230	31737	-	-	-	431	431	0	0	40	2	2	134	614	69	2	0	0	1	0	0	0	0
205835.428990	bro	64	159	19523	-	-	-	364	359	1	0	5	1	0	97	621	39	2	0	0	1	0	0	0	0
206137.583504	bro	64	225	26238	-	-	-	443	446	0	0	43	4	2	142	674	74	2	0	0	1	0	0	0	0
206448.707805	bro	64	179	19882	-	-	-	358	359	0	0	4	4	0	97	674	34	1	0	0	1	0	0	0	0
206750.437538	bro	64	211	23041	-	-	-	389	388	0	0	43	1	0	136	631	72	1	0	0	1	0	0	0	0
207051.116871	bro	64	155	19179	-	-	-	358	359	0	0	1	1	0	93	566	30	2	0	0	1	0	0	0	0
207353.285468	bro	64	184	22802	-	-	-	365	364	0	0	7	4	2	106	639	40	2	0	0	1	0	0	0	0
